commit type,deleted lines count
Other,3
Multi-lang,66
Multi-lang,346
Multi-lang,53
Multi-lang,81
Multi-lang,66
Multi-lang,202
Multi-lang,0
Other,1
Multi-lang,3
Other,2
Multi-lang,95
Multi-lang,10
Multi-lang,118
Other,5
Multi-lang,833
Multi-lang,141
Multi-lang,39
Multi-lang,95
Multi-lang,155
Multi-lang,0
Multi-lang,0
Other,1
Other,1
Multi-lang,25
Other,97
Multi-lang,246
Other,140
Other,18
Other,206
Multi-lang,121
Other,4
Multi-lang,13
Multi-lang,153
Other,3
Other,0
Multi-lang,190
Other,5
Other,17
Other,20
Multi-lang,160
Multi-lang,50
Other,2
Other,4
Multi-lang,7
Other,0
Other,0
Other,7
Other,1
Other,4
Other,0
Other,5
Other,0
Other,62
Other,11
Other,0
Other,4
Other,15
Other,2
Other,1
Other,772
Other,1
Multi-lang,454
Other,58
Other,49
Other,6
Other,2
Other,6
Other,402
Multi-lang,19
Multi-lang,322
Multi-lang,26
Other,79
Other,7
Other,4
Multi-lang,474
Multi-lang,1579
Multi-lang,38
Multi-lang,9
Other,12
Multi-lang,60
Multi-lang,94
Other,96
Other,62
Multi-lang,209
Other,553
Multi-lang,70
Other,409
Multi-lang,68
Other,0
Multi-lang,105
Other,5
Other,1
Other,2
Other,5
Multi-lang,17
Multi-lang,3
Other,32
Multi-lang,9
Other,425
Multi-lang,22
Multi-lang,659
Multi-lang,2487
Other,98
Other,3
Other,15
Other,6
Other,4
Other,1
Other,51
Other,285
Multi-lang,6
Other,216
Multi-lang,319
Multi-lang,2
Other,3
Multi-lang,194
Other,93
Other,61
Multi-lang,74
Multi-lang,320
Multi-lang,778
Other,86
Other,10
Other,66
Other,101
Other,25
Other,1
Other,4
Other,1
Other,9
Multi-lang,2
Other,75
Other,10
Multi-lang,15
Other,1
Multi-lang,94
Multi-lang,3
Other,1
Other,5
Other,2
Other,1
Other,11
Other,3
Multi-lang,15
Other,60
Multi-lang,0
Other,0
Multi-lang,171
Other,2
Other,0
Other,2
Other,2
Multi-lang,113
Other,0
Other,2
Other,1
Multi-lang,6
Multi-lang,37
Multi-lang,58
Other,11
Other,2
Multi-lang,12
Other,2
Other,884
Other,2
Other,8
Multi-lang,25
Multi-lang,15
Multi-lang,234
Other,0
Other,17
Other,0
Multi-lang,150
Multi-lang,7
Other,26
Other,66
Other,16
Other,89
Multi-lang,84
Multi-lang,36
Multi-lang,9
Other,15
Multi-lang,800
Multi-lang,64
Other,4
Multi-lang,171
Other,3
Other,1
Other,13
Other,3
Other,584
Multi-lang,98
Other,0
Other,1
Other,1
Other,2
Other,0
Other,402
Other,117
Other,2
Multi-lang,39
Other,0
Other,1620
Other,1
Multi-lang,211
Other,6
Other,1332
Other,2
Other,505
Other,1
Other,1
Other,471
Other,12
Other,810
Other,19
Multi-lang,59
Multi-lang,368
Other,7
Other,2
Other,2
Other,5
Other,2
Other,2
Other,1
Multi-lang,217
Other,0
Other,1859
Other,4
Other,7
Other,3
Other,90
Multi-lang,1284
Other,15
Other,2
Other,0
Other,0
Other,978
Other,1
Multi-lang,83
Other,834
Multi-lang,76
Multi-lang,5
Other,96
Other,2
Other,1
Other,1056
Other,1
Other,48
Multi-lang,2
Multi-lang,9
Multi-lang,34
Other,18
Other,6
Multi-lang,60
Multi-lang,12
Other,0
Other,1
Multi-lang,21
Other,29
Multi-lang,3
Multi-lang,56
Other,5410
Multi-lang,1
Multi-lang,17
Other,3
Multi-lang,2
Other,1
Other,1
Other,0
Multi-lang,153
Other,2
Other,2
Other,11
Other,7
Multi-lang,78
Other,1
Other,1
Other,1
Other,1
Other,1
Other,86
Other,1
Other,2
Multi-lang,4
Other,2
Multi-lang,7
Other,0
Multi-lang,295
Other,0
Other,0
Other,2
Multi-lang,10
Multi-lang,916
Other,2
Other,6
Other,22
Multi-lang,15
Other,0
Other,0
Other,2
Other,8
Multi-lang,7
Other,35
Multi-lang,29
Multi-lang,13
Other,13
Other,74
Other,320
Multi-lang,13
Other,5
Other,5
Other,22
Other,2
Other,9
Other,0
Multi-lang,231
Other,173
Other,3
Multi-lang,10
Multi-lang,34
Other,172
Multi-lang,521
Multi-lang,20
Multi-lang,0
Other,1
Multi-lang,153
Multi-lang,20
Other,8
Multi-lang,357
Other,0
Other,2
Other,2
Multi-lang,43
Other,1
Multi-lang,2
Other,3
Other,16
Other,2
Other,13
Multi-lang,32
Other,8
Other,2
Other,0
Multi-lang,10
Other,3
Multi-lang,76
Multi-lang,14
Other,21
Other,1
Other,3
Other,87
Other,1624
Multi-lang,8
Multi-lang,6
Other,0
Multi-lang,144371
Other,4
Other,0
Other,64
Other,8
Other,5
Other,7
Other,5
Multi-lang,12
Other,17
Other,5
Multi-lang,45
Other,4
Multi-lang,380
Other,2
Other,85
Other,2
Other,177
Multi-lang,10
Multi-lang,93
Other,0
Multi-lang,6
Other,1
Other,8
Other,1
Other,6
Multi-lang,248
Other,0
Other,16
Other,0
Other,0
Other,2
Other,6
Other,3
Other,3
Other,6
Multi-lang,185
Multi-lang,887
Multi-lang,9
Multi-lang,70
Other,5
Other,11
Other,2
Other,4
Multi-lang,5
Multi-lang,46
Multi-lang,308
Other,0
Multi-lang,40
Multi-lang,67
Multi-lang,350
Multi-lang,4
Multi-lang,0
Multi-lang,56
Other,30
Other,0
Multi-lang,3
Multi-lang,32
Multi-lang,30
Multi-lang,120
Multi-lang,0
Multi-lang,125
Multi-lang,52
Other,4
Other,0
Multi-lang,2
Multi-lang,1
Multi-lang,39
Multi-lang,17
Other,0
Other,2
Multi-lang,114
Multi-lang,7
Multi-lang,10
Multi-lang,404
Multi-lang,32
Multi-lang,5
Multi-lang,13
Multi-lang,9
Multi-lang,57
Multi-lang,4
Other,6
Multi-lang,10
Multi-lang,23
Multi-lang,5
Other,0
Multi-lang,3
Other,0
Multi-lang,0
Multi-lang,10
Multi-lang,9
Other,1
Other,2
Other,1
Other,11
Multi-lang,12
Other,2
Other,17
Other,2
Multi-lang,4
Other,0
Multi-lang,0
Multi-lang,2
Multi-lang,128
Multi-lang,202
Multi-lang,63
Multi-lang,22
Multi-lang,3
Other,1
Multi-lang,0
Multi-lang,3
Multi-lang,5
Other,84
Multi-lang,523
Multi-lang,56
Multi-lang,2
Multi-lang,61
Multi-lang,102
Other,14
Multi-lang,9
Multi-lang,46
Multi-lang,0
Other,0
Other,16
Other,2
Multi-lang,98
Multi-lang,18
Multi-lang,0
Multi-lang,10
Multi-lang,33
Multi-lang,0
Multi-lang,5
Other,12
Multi-lang,68
Multi-lang,3
Multi-lang,464
Other,1
Multi-lang,66
Multi-lang,56
Other,3
Multi-lang,4
Other,0
Multi-lang,2
Other,18
Multi-lang,2
Multi-lang,41
Other,18
Other,1
Multi-lang,11
Other,1
Other,0
Other,2
Other,0
Other,0
Other,6
Other,2
Multi-lang,4
Multi-lang,25
Other,1
Other,0
Other,2
Other,1
Other,3
Other,0
Other,0
Other,0
Multi-lang,8
Other,5
Other,1
Other,1
Other,4
Other,45
Multi-lang,16
Other,88
Other,0
Multi-lang,7
Other,37
Other,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,0
Other,70
Other,0
Multi-lang,10
Other,0
Multi-lang,12
Other,2
Multi-lang,4
Other,1
Other,0
Other,1
Other,16
Other,3
Other,0
Other,1
Other,4
Other,1
Other,2
Other,1
Other,2
Other,0
Other,5
Multi-lang,22
Multi-lang,4
Multi-lang,1
Multi-lang,20
Other,1
Multi-lang,25
Other,1
Multi-lang,5
Multi-lang,0
Other,0
Multi-lang,5
Other,2
Multi-lang,0
Multi-lang,1
Multi-lang,37
Multi-lang,25
Multi-lang,1
Other,0
Other,6
Multi-lang,11
Multi-lang,57
Multi-lang,6
Multi-lang,30
Multi-lang,293
Multi-lang,8
Multi-lang,169
Multi-lang,14
Multi-lang,5
Multi-lang,5
Multi-lang,64
Multi-lang,32
Other,10
Multi-lang,205
Multi-lang,51
Multi-lang,204
Multi-lang,7
Multi-lang,6
Multi-lang,9
Multi-lang,2
Multi-lang,8
Multi-lang,33
Other,151
Multi-lang,34
Other,12
Multi-lang,75
Multi-lang,52
Multi-lang,10
Multi-lang,0
Multi-lang,77
Other,24
Multi-lang,1
Multi-lang,12
Multi-lang,0
Multi-lang,92
Multi-lang,10
Multi-lang,3
Multi-lang,19
Multi-lang,2
Multi-lang,4
Multi-lang,15
Other,32
Multi-lang,62
Multi-lang,20
Multi-lang,3
Multi-lang,3
Multi-lang,2
Other,10
Other,10
Other,10
Multi-lang,6
Multi-lang,0
Other,26
Multi-lang,83
Multi-lang,0
Multi-lang,0
Other,0
Other,22
Multi-lang,23
Other,9
Other,1
Multi-lang,1
Other,1
Other,1
Other,23
Multi-lang,9
Other,4
Other,2
Other,2
Other,2
Other,70
Multi-lang,33
Other,11
Multi-lang,4
Other,0
Multi-lang,26
Multi-lang,25
Multi-lang,4
Other,6
Other,7
Multi-lang,58
Other,4
Other,8
Other,3
Other,5
Other,102
Other,2
Other,3
Multi-lang,174
Multi-lang,4
Other,8
Other,2
Other,4
Other,1
Other,4
Other,8
Other,69
Other,13
Other,32
Other,1
Other,1
Multi-lang,37
Other,106
Multi-lang,49
Other,7
Other,2
Other,12
Other,52
Other,74
Other,32
Multi-lang,11
Multi-lang,48
Multi-lang,149
Multi-lang,80
Other,32
Other,16
Multi-lang,806
Other,0
Other,7
Other,22
Multi-lang,4
Multi-lang,13
Multi-lang,97
Multi-lang,33
Other,8
Other,4
Other,0
Other,8
Other,5
Other,37
Multi-lang,17
Other,0
Multi-lang,18
Multi-lang,6
Multi-lang,40
Other,4
Multi-lang,67
Other,0
Multi-lang,14
Other,169
Multi-lang,3688
Other,79
Other,4
Multi-lang,31
Other,203
Multi-lang,30
Multi-lang,3
Multi-lang,121
Other,7
Multi-lang,10
Multi-lang,2
Other,19
Multi-lang,145
Multi-lang,17
Multi-lang,2
Multi-lang,1
Multi-lang,6
Multi-lang,9
Multi-lang,12
Other,0
Other,4
Multi-lang,20
Multi-lang,4
Multi-lang,10
Other,2
Other,8
Other,1
Other,0
Other,10
Other,4
Other,3
Other,6
Other,0
Multi-lang,3
Other,0
Multi-lang,4
Other,1
Multi-lang,3
Multi-lang,22
Other,5
Other,1
Other,0
Other,1
Multi-lang,10
Other,1
Other,2
Other,6
Other,2
Multi-lang,16
Multi-lang,2
Multi-lang,0
Other,75
Other,52
Multi-lang,97
Multi-lang,2
Multi-lang,41
Multi-lang,1
Multi-lang,1
Multi-lang,6
Other,1
Multi-lang,199
Multi-lang,23
Multi-lang,29
Other,0
Multi-lang,54
Other,2
Other,8
Other,10
Multi-lang,4
Multi-lang,5
Multi-lang,465
Multi-lang,437
Multi-lang,222
Multi-lang,33
Multi-lang,12
Multi-lang,4
Multi-lang,115
Multi-lang,3
Multi-lang,20
Multi-lang,1
Other,1
Multi-lang,5
Other,10
Other,2
Multi-lang,22
Other,6
Multi-lang,74
Multi-lang,57
Multi-lang,7
Multi-lang,115
Other,69
Other,8
Multi-lang,9
Multi-lang,33
Other,2
Other,10
Multi-lang,3
Multi-lang,1
Multi-lang,14
Multi-lang,3
Multi-lang,86
Multi-lang,37
Multi-lang,26
Multi-lang,27
Multi-lang,4
Multi-lang,15
Multi-lang,22
Multi-lang,61
Other,3
Other,294
Other,30
Other,22
Multi-lang,10
Multi-lang,8
Multi-lang,47
Other,16
Multi-lang,2
Other,7
Multi-lang,2
Multi-lang,19
Multi-lang,36
Multi-lang,15
Other,1
Multi-lang,12
Multi-lang,27
Multi-lang,180
Multi-lang,126
Multi-lang,46
Multi-lang,55
Multi-lang,5
Other,2
Other,7
Other,5
Other,6
Other,15
Other,0
Other,4
Other,4
Other,4
Other,4
Other,1
Other,422
Other,15
Other,1
Other,7
Other,27
Other,1
Other,1
Other,21
Other,0
Other,0
Other,20
Other,1
Other,2
Other,11
Other,2
Other,4
Other,23
Other,9
Other,0
Other,0
Other,36
Other,130
Other,99
Other,30
Other,0
Other,2
Other,6
Other,0
Other,6
Other,0
Multi-lang,12
Other,3
Other,1
Other,8
Other,1
Other,2
Other,7
Other,0
Other,12
Other,7
Other,1
Other,3
Other,2
Other,13
Other,4
Other,1
Other,9
Other,2
Other,1
Other,2
Other,3
Other,27
Other,1
Other,3
Other,6
Other,1
Other,1
Other,1
Other,1
Other,1
Other,2
Other,0
Other,38
Other,14
Other,10
Other,0
Other,1
Other,1
Other,1
Other,1
Other,1
Other,5
Other,1
Other,0
Other,4
Other,3
Other,2
Other,3
Other,1
Other,0
Other,2
Other,1
Other,0
Other,0
Other,16
Other,2
Other,2
Other,0
Other,2
Other,0
Other,38
Other,1
Other,0
Other,1
Other,0
Other,6
Other,1
Other,0
Other,1
Other,2
Other,0
Other,0
Other,2
Multi-lang,33
Other,18
Multi-lang,48
Other,3
Other,4
Other,90
Other,1
Other,4
Other,0
Other,2
Other,1
Other,2
Other,16
Other,0
Multi-lang,0
Other,40
Other,30
Multi-lang,3
Other,15
Other,15
Other,10
Other,3
Other,1
Other,16
Multi-lang,47
Other,13
Multi-lang,63
Multi-lang,146
Other,47
Other,0
Other,4
Other,9
Multi-lang,84
Other,37
Other,21
Multi-lang,67
Other,3
Other,11
Other,7
Other,15
Other,123
Multi-lang,3
Multi-lang,11
Other,13
Other,3
Other,80
Other,3
Multi-lang,117
Other,139
Other,3
Multi-lang,290
Other,414
Multi-lang,185
Other,30
Other,117
Multi-lang,487
Other,15
Multi-lang,316
Multi-lang,156
Other,5
Other,7
Other,4
Other,0
Other,4
Other,184
Multi-lang,60
Multi-lang,62
Other,4
Other,0
Other,11
Other,32
Other,0
Other,2
Multi-lang,4
Other,0
Other,0
Other,1
Other,0
Other,5
Other,2
Other,2
Other,1
Other,17
Other,2
Other,0
Multi-lang,76
Other,86
Other,12
Other,0
Other,1
Other,1
Other,5
Other,33
Multi-lang,10
Other,59
Multi-lang,32
Multi-lang,76
Multi-lang,54
Multi-lang,10
Other,1
Other,10
Other,2
Other,1
Other,22
Other,0
Other,1
Other,6
Other,21
Other,4
Other,30
Multi-lang,3
Other,19
Other,12
Other,3
Other,6
Other,5
Other,3
Other,1
Multi-lang,13
Other,16
Multi-lang,47
Other,9
Other,8
Other,1
Other,3
Multi-lang,65
Other,0
Multi-lang,164
Other,47
Other,0
Other,4
Other,9
Other,3
Multi-lang,86
Other,1
Other,39
Other,8
Multi-lang,67
Other,0
Other,3
Other,11
Other,7
Other,10
Other,0
Multi-lang,7
Multi-lang,11
Other,13
Other,3
Other,80
Other,3
Multi-lang,129
Other,75
Other,1
Other,2
Other,12
Other,11
Other,32
Other,36
Multi-lang,17
Other,60
Other,46
Other,0
Other,3
Other,0
Other,54
Other,2
Other,13
Other,2
Other,1
Other,2
Other,1
Other,2
Multi-lang,664
Other,11
Other,327
Multi-lang,1
Other,1
Multi-lang,14
Other,6
Other,0
Other,11
Other,1
Other,2
Multi-lang,0
Multi-lang,77
Multi-lang,1590
Other,6
Other,3
Other,2
Other,6
Other,5
Other,3
Other,1
Other,1
Other,3
Other,35
Other,8
Other,10
Other,9
Other,21
Other,6
Other,21
Other,3
Other,6
Other,3
Other,3
Other,37
Other,1
Other,42
Other,1
Other,1
Other,41
Other,0
Other,17
Other,1
Other,3
Other,15
Other,2
Other,10
Other,14
Other,3
Other,3
Other,3
Other,2
Other,0
Multi-lang,7
Other,1
Other,3
Other,5
Other,8
Other,26
Other,2
Other,1
Other,3
Other,3
Other,3
Other,1
Other,3
Other,14
Other,0
Other,1
Other,2
Other,33
Other,34
Other,2
Other,2
Other,50
Other,0
Other,1
Other,32
Other,3
Other,1
Other,2
Other,18
Other,0
Other,3
Other,129
Other,16
Multi-lang,1750
Other,5
Other,8
Other,2
Other,20
Other,1
Other,3
Other,17
Other,3
Other,12
Other,1
Other,7
Other,384
Other,2
Other,0
Other,0
Multi-lang,48
Other,3
Other,6
Other,2212
Other,3
Other,2
Other,16
Other,6
Other,1
Multi-lang,0
Other,0
Multi-lang,15
Other,4
Other,404
Other,192
Other,381
Other,3
Other,119
Other,1
Multi-lang,0
Multi-lang,1
Multi-lang,0
Multi-lang,1
Other,10
Multi-lang,52
Multi-lang,0
Other,10
Other,134
Other,10
Other,10
Multi-lang,10
Other,15
Multi-lang,0
Other,10
Other,1037
Multi-lang,0
Multi-lang,195
Other,22
Multi-lang,1
Other,7
Other,894
Multi-lang,21
Other,140
Multi-lang,28
Multi-lang,0
Multi-lang,0
Other,10
Other,2425
Other,0
Other,0
Other,0
Other,1
Other,31
Other,5
Other,1
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,793
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Other,1
Other,3
Multi-lang,0
Other,569
Other,7
Other,551
Multi-lang,0
Multi-lang,89
Other,506
Multi-lang,437
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Other,77
Multi-lang,0
Other,56
Multi-lang,1
Other,12
Other,0
Other,0
Other,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Other,4
Other,2
Other,0
Multi-lang,1
Other,2535
Other,1
Other,1
Other,27
Other,194
Other,10
Other,2
Multi-lang,0
Other,3
Other,26
Other,5
Multi-lang,0
Multi-lang,0
Multi-lang,6
Other,42
Other,0
Multi-lang,0
Multi-lang,1
Other,2
Other,15
Other,7
Other,31
Multi-lang,0
Multi-lang,23
Multi-lang,18
Other,1
Multi-lang,0
Multi-lang,0
Other,133
Multi-lang,50
Other,5
Other,17
Multi-lang,7
Other,4
Other,4
Other,4
Other,2
Multi-lang,106
Multi-lang,0
Other,1
Other,4
Multi-lang,154
Other,19
Multi-lang,0
Other,0
Multi-lang,31
Other,572
Other,9
Multi-lang,614
Other,3
Other,1
Other,4
Other,552
Multi-lang,587
Other,17
Other,2
Other,3
Other,16
Multi-lang,103
Other,0
Other,0
Multi-lang,369
Multi-lang,30
Multi-lang,0
Multi-lang,4
Other,2
Multi-lang,329
Multi-lang,111
Other,1
Multi-lang,6
Other,14
Other,0
Multi-lang,33
Other,0
Other,1
Other,2
Other,24
Multi-lang,73
Multi-lang,5
Other,5
Other,3
Other,7
Multi-lang,0
Other,441
Other,1
Other,0
Other,4
Other,6
Other,1
Other,1
Other,2
Other,4
Other,3
Other,13
Other,5
Other,0
Other,1
Other,0
Other,96
Other,3
Multi-lang,6
Other,0
Multi-lang,43
Multi-lang,65
Multi-lang,27
Other,237
Multi-lang,4
Other,30
Other,11
Multi-lang,13
Other,56
Other,0
Other,3
Other,1
Other,10
Multi-lang,114
Other,2
Multi-lang,24
Other,90
Multi-lang,26
Other,0
Other,73
Multi-lang,26
Multi-lang,127
Other,279
Other,2
Other,55
Other,73
Other,14
Multi-lang,0
Other,0
Other,3
Other,1
Other,3
Multi-lang,5
Other,380
Multi-lang,182
Other,0
Other,0
Multi-lang,0
Multi-lang,0
Multi-lang,0
Other,6
Other,8
Multi-lang,0
Multi-lang,24
Other,1
Multi-lang,155
Other,62
Other,3
Other,378
Multi-lang,156
Multi-lang,16
Other,3
Other,99
Other,3
Other,2
Other,26
Multi-lang,16
Other,4
Other,1
Multi-lang,104
Multi-lang,1106
Multi-lang,1529
Other,3
Other,1
Other,1018
Multi-lang,1522
Multi-lang,47
Multi-lang,4
Multi-lang,32
Multi-lang,644
Multi-lang,348
Multi-lang,173
Multi-lang,4
Other,0
Multi-lang,1388
Multi-lang,862
Other,1402
Multi-lang,12
Other,3
Other,8
Other,211
Other,2
Other,0
Multi-lang,404
Other,1036
Other,1
Other,104
Other,15
Other,411
Multi-lang,1117
Multi-lang,456
Multi-lang,708
Multi-lang,3
Multi-lang,7
Other,4
Other,2
Multi-lang,465
Multi-lang,0
Multi-lang,679
Multi-lang,36
Other,18
Multi-lang,58
Multi-lang,40
Other,10
Multi-lang,9
Multi-lang,123
Other,1
Other,162
Other,1
Other,2
Other,30
Multi-lang,0
Other,50
Other,33
Other,1
Other,11
Other,13
Other,1
Other,0
Other,161
Multi-lang,0
Other,0
Other,0
Multi-lang,2
Multi-lang,59
Other,3
Other,2
Other,2
Other,123
Other,53
Other,0
Other,3
Other,132
Other,1
Other,0
Other,7
Other,0
Multi-lang,0
Multi-lang,47
Multi-lang,70
Multi-lang,1
Other,16
Multi-lang,2
Other,12
Other,5
Other,2
Other,1
Other,39
Other,1289
Multi-lang,3
Multi-lang,30
Other,1182
Other,20
Multi-lang,0
Multi-lang,7
Multi-lang,12
Other,31
Multi-lang,9
Other,453
Multi-lang,9
Multi-lang,88
Multi-lang,7
Other,18
Multi-lang,11
Multi-lang,1
Other,3
Other,86
Other,1
Other,4
Other,81
Other,1
Multi-lang,7
Other,0
Multi-lang,24
Other,7
Other,2
Other,7
Other,4
Multi-lang,709
Other,114
Multi-lang,706
Other,21
Multi-lang,2
Other,6
Other,2
Other,49
Other,1
Multi-lang,633
Multi-lang,2
Multi-lang,42
Other,3
Multi-lang,5
Multi-lang,10
Other,2
Other,1
Other,20
Other,3
Other,409
Other,1
Other,8
Other,2
Other,0
Other,1
Other,1
Multi-lang,24
Other,0
Multi-lang,24
Multi-lang,37
Other,0
Multi-lang,20
Other,41
Other,51
Other,23
Other,7
Multi-lang,1
Multi-lang,75
Other,106
Other,27
Other,20
Other,2
Other,3
Multi-lang,13
Other,1
Other,3
Other,2
Other,1
Other,0
Other,0
Other,0
Other,0
Other,0
Other,2
Multi-lang,2
Other,0
Other,45
Other,1
Multi-lang,12
Other,5
Other,16
Multi-lang,374
Other,81
Other,2
Other,9
Other,9
Other,4
Other,0
Other,159
Other,8
Other,0
Other,1
Other,0
Multi-lang,6
Other,117
Multi-lang,29
Multi-lang,65
Other,7
Other,0
Other,0
Multi-lang,15
Multi-lang,53
Multi-lang,1
Other,1
Multi-lang,3
Other,0
Other,10
Other,13
Multi-lang,35
Multi-lang,10
Other,1
Other,2
Other,0
Other,0
Other,4
Other,1
Other,0
Other,1
Multi-lang,69
Other,1
Other,18
Other,0
Other,8
Other,3
Other,0
Multi-lang,10
Multi-lang,12
Other,2
Other,35
Other,0
Other,133
Other,0
Other,1
Other,0
Other,0
Other,3
Other,4
Other,3
Multi-lang,55
Other,1
Other,68
